,country,purpose,favact,favplace1,favplace2,favplace3,sitem1,sitem2,sitem3,splace1,splace2,splace3,expense,sex,age,year
4031,태국,"여가, 위락, 휴식",쇼핑,강남역,신촌/홍대주변,"잠실 (잠실롯데월드/롯데월드몰/롯데월드타워, 석촌호수, 올림픽공원)","향수, 화장품","식료품(김치, 김, 과자 등)",의류,강남역/가로수길 로드샵,신촌/홍대 로드샵,명동 로드샵,1338.75,female,21-30,2019
4034,태국,"여가, 위락, 휴식",고궁/역사 유적지 방문,"동대문 패션타운 (동대문시장/동대문 패션몰), DDP (동대문 디지털 플라자)",신촌/홍대주변,청담동/압구정동,의류,"향수, 화장품","식료품(김치, 김, 과자 등)",신촌/홍대 로드샵,동대문 시장,남대문 시장,1386.0,female,21-30,2019
4035,태국,"여가, 위락, 휴식",자연경관 감상,"해운대 일대 (해운대해수욕장, 누리마루APEC하우스, 동백섬, 광안리/광안대교, 이기대/오륙도, 청사포다릿돌전망대, 달맞이고개)","용두산/자갈치 (용두산공원, 부산타워, 광복로, 부평깡통시장, BIFF광장, 자갈치시장, 영도대교, 국제시장)",감천문화마을,"식료품(김치, 김, 과자 등)","향수, 화장품",,대형마트,대형 쇼핑몰,백화점,515.21407,female,31-40,2019
4036,태국,"여가, 위락, 휴식",자연경관 감상,"경주시 (불국사, 양동마을, 보문관광단지)","용두산/자갈치 (용두산공원, 부산타워, 광복로, 부평깡통시장, BIFF광장, 자갈치시장, 영도대교, 국제시장)","해운대 일대 (해운대해수욕장, 누리마루APEC하우스, 동백섬, 광안리/광안대교, 이기대/오륙도, 청사포다릿돌전망대, 달맞이고개)","식료품(김치, 김, 과자 등)",의류,신발류,공항 면세점,대형 쇼핑몰,대형마트,945.0,female,21-30,2019
4040,태국,"여가, 위락, 휴식",쇼핑,한강/유람선,"명동/남대문/북창 (숭례문(남대문), 덕수궁, 명동, 한옥마을(남산), 남산/서울타워, 남대문 시장)",신촌/홍대주변,"식료품(김치, 김, 과자 등)",의류,신발류,신촌/홍대 로드샵,동대문 시장,공항 면세점,1697.85,female,21-30,2019
4041,태국,"여가, 위락, 휴식",쇼핑,"명동/남대문/북창 (숭례문(남대문), 덕수궁, 명동, 한옥마을(남산), 남산/서울타워, 남대문 시장)",가로수길,"종로/청계 (청계천, 고궁, 박물관/기념관, 북촌, 삼청동, 인사동)",신발류,의류,,명동 로드샵,동대문 시장,강남역/가로수길 로드샵,1124.55,female,21-30,2019
4042,태국,"여가, 위락, 휴식",쇼핑,춘천 (남이섬),,,"향수, 화장품",신발류,의류,대형마트,,,3285.45,female,31-40,2019
4043,태국,"여가, 위락, 휴식",K-POP/한류스타 관련 공연장및 드라마/영화 촬영지 방문,여의도 (63빌딩),"종로/청계 (청계천, 고궁, 박물관/기념관, 북촌, 삼청동, 인사동)","잠실 (잠실롯데월드/롯데월드몰/롯데월드타워, 석촌호수, 올림픽공원)","식료품(김치, 김, 과자 등)",신발류,"향수, 화장품",명동 로드샵,시내 면세점,백화점,1206.4185,female,31-40,2019
4044,태국,"여가, 위락, 휴식",쇼핑,"명동/남대문/북창 (숭례문(남대문), 덕수궁, 명동, 한옥마을(남산), 남산/서울타워, 남대문 시장)","이태원 (이태원세계음식거리, 한남동)",신촌/홍대주변,"향수, 화장품",신발류,의류,명동 로드샵,이태원 로드샵,동대문 시장,998.5185,female,21-30,2019
4052,태국,친구.친지방문,유흥/오락,송도 (센트럴파크/수상택시/G타워/한옥마을/커낼워크),강남역,신촌/홍대주변,의류,,,대형마트,,,191.85144,female,31-40,2019
4053,태국,"여가, 위락, 휴식",쇼핑,"명동/남대문/북창 (숭례문(남대문), 덕수궁, 명동, 한옥마을(남산), 남산/서울타워, 남대문 시장)",신촌/홍대주변,안양,"향수, 화장품",의류,신발류,신촌/홍대 로드샵,이태원 로드샵,,1004.8,female,21-30,2019
4056,태국,"여가, 위락, 휴식",쇼핑,청담동/압구정동,여의도 (63빌딩),"동대문 패션타운 (동대문시장/동대문 패션몰), DDP (동대문 디지털 플라자)",의류,신발류,"인삼, 한약재",명동 로드샵,동대문 시장,신촌/홍대 로드샵,,female,31-40,2019
4057,태국,"여가, 위락, 휴식",식도락 관광,에버랜드,시청/광화문광장,"명동/남대문/북창 (숭례문(남대문), 덕수궁, 명동, 한옥마을(남산), 남산/서울타워, 남대문 시장)","향수, 화장품",담배,,대형마트,명동 로드샵,공항 면세점,1124.12,female,21-30,2019
4060,태국,"여가, 위락, 휴식",쇼핑,"동대문 패션타운 (동대문시장/동대문 패션몰), DDP (동대문 디지털 플라자)",춘천 (남이섬),강남역,"향수, 화장품",의류,신발류,동대문 시장,대형 쇼핑몰,명동 로드샵,785.0,female,21-30,2019
4062,태국,"여가, 위락, 휴식",식도락 관광,에버랜드,한강/유람선,"명동/남대문/북창 (숭례문(남대문), 덕수궁, 명동, 한옥마을(남산), 남산/서울타워, 남대문 시장)","식료품(김치, 김, 과자 등)","향수, 화장품",의류,명동 로드샵,동대문 시장,시내 면세점,1004.8,female,31-40,2019
4064,태국,"여가, 위락, 휴식",쇼핑,신촌/홍대주변,"명동/남대문/북창 (숭례문(남대문), 덕수궁, 명동, 한옥마을(남산), 남산/서울타워, 남대문 시장)",강남역,"향수, 화장품","식료품(김치, 김, 과자 등)",신발류,명동 로드샵,신촌/홍대 로드샵,동대문 시장,640.95822,female,21-30,2019
4066,태국,친구.친지방문,쇼핑,"동성로 (근대골목, 김광석길, 약령시)",서문시장,,의류,가방류,신발류,시내 면세점,대형 쇼핑몰,백화점,3422.6,female,31-40,2019
4067,태국,"여가, 위락, 휴식",쇼핑,"명동/남대문/북창 (숭례문(남대문), 덕수궁, 명동, 한옥마을(남산), 남산/서울타워, 남대문 시장)",강남역,시청/광화문광장,"식료품(김치, 김, 과자 등)","향수, 화장품",신발류,명동 로드샵,신촌/홍대 로드샵,광장 시장,476.024,female,21-30,2019
4070,태국,"여가, 위락, 휴식",쇼핑,"명동/남대문/북창 (숭례문(남대문), 덕수궁, 명동, 한옥마을(남산), 남산/서울타워, 남대문 시장)","종로/청계 (청계천, 고궁, 박물관/기념관, 북촌, 삼청동, 인사동)","수원 화성 (수원화성/화성행궁, 공방거리, 수원남문시장)","향수, 화장품",의류,"식료품(김치, 김, 과자 등)",공항 면세점,대형 쇼핑몰,백화점,1475.8,female,21-30,2019
4071,태국,"여가, 위락, 휴식",쇼핑,"명동/남대문/북창 (숭례문(남대문), 덕수궁, 명동, 한옥마을(남산), 남산/서울타워, 남대문 시장)",신촌/홍대주변,"동대문 패션타운 (동대문시장/동대문 패션몰), DDP (동대문 디지털 플라자)","향수, 화장품",신발류,"식료품(김치, 김, 과자 등)",동대문 시장,명동 로드샵,대형 쇼핑몰,2072.4,female,21-30,2019
4073,태국,"여가, 위락, 휴식",쇼핑,"명동/남대문/북창 (숭례문(남대문), 덕수궁, 명동, 한옥마을(남산), 남산/서울타워, 남대문 시장)",가로수길,신촌/홍대주변,"식료품(김치, 김, 과자 등)","향수, 화장품",신발류,명동 로드샵,신촌/홍대 로드샵,강남역/가로수길 로드샵,541.65,female,21-30,2019
4075,태국,"여가, 위락, 휴식","전통문화체험(한복체험,태권도, 한국음식 만들기 등)","종로/청계 (청계천, 고궁, 박물관/기념관, 북촌, 삼청동, 인사동)","동대문 패션타운 (동대문시장/동대문 패션몰), DDP (동대문 디지털 플라자)","명동/남대문/북창 (숭례문(남대문), 덕수궁, 명동, 한옥마을(남산), 남산/서울타워, 남대문 시장)","향수, 화장품","식료품(김치, 김, 과자 등)",의류,명동 로드샵,백화점,대형마트,588.6351,female,31-40,2019
4078,태국,"여가, 위락, 휴식",고궁/역사 유적지 방문,"명동/남대문/북창 (숭례문(남대문), 덕수궁, 명동, 한옥마을(남산), 남산/서울타워, 남대문 시장)","이태원 (이태원세계음식거리, 한남동)",신촌/홍대주변,"향수, 화장품",의류,신발류,동대문 시장,대형 쇼핑몰,명동 로드샵,458.44,female,21-30,2019
4080,태국,"여가, 위락, 휴식",유흥/오락,강남역,"종로/청계 (청계천, 고궁, 박물관/기념관, 북촌, 삼청동, 인사동)",신촌/홍대주변,의류,"전통 민예품, 칠기, 목각제품",담배,대형 쇼핑몰,명동 로드샵,강남역/가로수길 로드샵,370.6221,female,31-40,2019
4086,태국,"여가, 위락, 휴식",뷰티/의료관광,"명동/남대문/북창 (숭례문(남대문), 덕수궁, 명동, 한옥마을(남산), 남산/서울타워, 남대문 시장)",춘천 (남이섬),에버랜드,"향수, 화장품","식료품(김치, 김, 과자 등)",의류,명동 로드샵,동대문 시장,,1409.86,female,21-30,2019
4087,태국,친구.친지방문,"박물관, 전시관 관람","종로/청계 (청계천, 고궁, 박물관/기념관, 북촌, 삼청동, 인사동)","동대문 패션타운 (동대문시장/동대문 패션몰), DDP (동대문 디지털 플라자)","명동/남대문/북창 (숭례문(남대문), 덕수궁, 명동, 한옥마을(남산), 남산/서울타워, 남대문 시장)","향수, 화장품","식료품(김치, 김, 과자 등)",,공항 면세점,명동 로드샵,동대문 시장,348.8208,female,31-40,2019
4088,태국,친구.친지방문,쇼핑,"명동/남대문/북창 (숭례문(남대문), 덕수궁, 명동, 한옥마을(남산), 남산/서울타워, 남대문 시장)","종로/청계 (청계천, 고궁, 박물관/기념관, 북촌, 삼청동, 인사동)","어시장 (소래포구, 인천종합)","향수, 화장품",신발류,가방류,대형 쇼핑몰,,,1256.0,female,31-40,2019
4089,태국,"여가, 위락, 휴식",쇼핑,"명동/남대문/북창 (숭례문(남대문), 덕수궁, 명동, 한옥마을(남산), 남산/서울타워, 남대문 시장)",신촌/홍대주변,,"향수, 화장품",의류,신발류,신촌/홍대 로드샵,,,1302.845688,female,21-30,2019
4091,태국,사업 또는 전문활동,"박물관, 전시관 관람","동대문 패션타운 (동대문시장/동대문 패션몰), DDP (동대문 디지털 플라자)","수원 화성 (수원화성/화성행궁, 공방거리, 수원남문시장)",,"인삼, 한약재",가방류,"향수, 화장품",공항 면세점,동대문 시장,대형 쇼핑몰,648.933333333333,female,21-30,2019
4093,태국,"여가, 위락, 휴식",쇼핑,에버랜드,춘천 (남이섬),"명동/남대문/북창 (숭례문(남대문), 덕수궁, 명동, 한옥마을(남산), 남산/서울타워, 남대문 시장)","인삼, 한약재","식료품(김치, 김, 과자 등)","향수, 화장품",공항 면세점,명동 로드샵,,3925.0,female,31-40,2019
4094,태국,"여가, 위락, 휴식","전통문화체험(한복체험,태권도, 한국음식 만들기 등)",감천문화마을,"종로/청계 (청계천, 고궁, 박물관/기념관, 북촌, 삼청동, 인사동)","명동/남대문/북창 (숭례문(남대문), 덕수궁, 명동, 한옥마을(남산), 남산/서울타워, 남대문 시장)","향수, 화장품","식료품(김치, 김, 과자 등)",,명동 로드샵,,,1111.5286,female,21-30,2019
4097,태국,"여가, 위락, 휴식",식도락 관광,"해운대 일대 (해운대해수욕장, 누리마루APEC하우스, 동백섬, 광안리/광안대교, 이기대/오륙도, 청사포다릿돌전망대, 달맞이고개)",태종대,용궁사/기장,"향수, 화장품","식료품(김치, 김, 과자 등)",의류,명동 로드샵,신촌/홍대 로드샵,시내 면세점,790.233333333333,female,21-30,2019
4098,태국,"여가, 위락, 휴식",쇼핑,신촌/홍대주변,코엑스 (강남 코엑스),"명동/남대문/북창 (숭례문(남대문), 덕수궁, 명동, 한옥마을(남산), 남산/서울타워, 남대문 시장)","향수, 화장품","식료품(김치, 김, 과자 등)",의류,신촌/홍대 로드샵,공항 면세점,시내 면세점,1342.96008,female,21-30,2019
4099,태국,"여가, 위락, 휴식",쇼핑,가로수길,"명동/남대문/북창 (숭례문(남대문), 덕수궁, 명동, 한옥마을(남산), 남산/서울타워, 남대문 시장)",신촌/홍대주변,"향수, 화장품","식료품(김치, 김, 과자 등)",의류,동대문 시장,광장 시장,남대문 시장,732.52368,female,21-30,2019
4100,태국,"여가, 위락, 휴식","전통문화체험(한복체험,태권도, 한국음식 만들기 등)","종로/청계 (청계천, 고궁, 박물관/기념관, 북촌, 삼청동, 인사동)","동대문 패션타운 (동대문시장/동대문 패션몰), DDP (동대문 디지털 플라자)",가로수길,"향수, 화장품","식료품(김치, 김, 과자 등)",신발류,신촌/홍대 로드샵,광장 시장,강남역/가로수길 로드샵,1185.118668,female,21-30,2019
4102,태국,"여가, 위락, 휴식",고궁/역사 유적지 방문,"동대문 패션타운 (동대문시장/동대문 패션몰), DDP (동대문 디지털 플라자)","종로/청계 (청계천, 고궁, 박물관/기념관, 북촌, 삼청동, 인사동)",,"식료품(김치, 김, 과자 등)","향수, 화장품",의류,동대문 시장,시내 면세점,,888.5886,female,31-40,2019
4103,태국,"여가, 위락, 휴식",쇼핑,"이태원 (이태원세계음식거리, 한남동)","잠실 (잠실롯데월드/롯데월드몰/롯데월드타워, 석촌호수, 올림픽공원)",,"향수, 화장품","식료품(김치, 김, 과자 등)",의류,명동 로드샵,,,2709.82,female,31-40,2019
4106,태국,"여가, 위락, 휴식",식도락 관광,"해운대 일대 (해운대해수욕장, 누리마루APEC하우스, 동백섬, 광안리/광안대교, 이기대/오륙도, 청사포다릿돌전망대, 달맞이고개)","용두산/자갈치 (용두산공원, 부산타워, 광복로, 부평깡통시장, BIFF광장, 자갈치시장, 영도대교, 국제시장)",용궁사/기장,"식료품(김치, 김, 과자 등)",가방류,신발류,공항 면세점,백화점,시내 면세점,675.1,female,31-40,2019
4107,태국,"여가, 위락, 휴식",자연경관 감상,"거제 (바람의언덕, 외도)",통영 (한려수도조망케이블카),"해운대 일대 (해운대해수욕장, 누리마루APEC하우스, 동백섬, 광안리/광안대교, 이기대/오륙도, 청사포다릿돌전망대, 달맞이고개)","식료품(김치, 김, 과자 등)","한류 스타 관련상품(음반, DVD, 캐릭터 상품 등)",가방류,대형 쇼핑몰,대형마트,백화점,530.66,female,21-30,2019
4111,태국,"여가, 위락, 휴식",쇼핑,[제주],,,신발류,"향수, 화장품",의류,시내 면세점,공항 면세점,,1287.4,female,21-30,2019
4112,태국,"여가, 위락, 휴식",자연경관 감상,[제주],,,"향수, 화장품",의류,"식료품(김치, 김, 과자 등)",공항 면세점,시내 면세점,,628.0,female,21-30,2019
4113,태국,"여가, 위락, 휴식",자연경관 감상,[제주],,,의류,"향수, 화장품","식료품(김치, 김, 과자 등)",시내 면세점,,,523.2312,female,21-30,2019
4115,태국,"여가, 위락, 휴식",쇼핑,[제주],,,신발류,주류,"향수, 화장품",시내 면세점,공항 면세점,,450.904,female,31-40,2019
4116,태국,"여가, 위락, 휴식",쇼핑,신촌/홍대주변,"명동/남대문/북창 (숭례문(남대문), 덕수궁, 명동, 한옥마을(남산), 남산/서울타워, 남대문 시장)","동대문 패션타운 (동대문시장/동대문 패션몰), DDP (동대문 디지털 플라자)",신발류,"식료품(김치, 김, 과자 등)",의류,신촌/홍대 로드샵,명동 로드샵,이태원 로드샵,1162.5,female,31-40,2019
4117,태국,"여가, 위락, 휴식",쇼핑,"명동/남대문/북창 (숭례문(남대문), 덕수궁, 명동, 한옥마을(남산), 남산/서울타워, 남대문 시장)","동대문 패션타운 (동대문시장/동대문 패션몰), DDP (동대문 디지털 플라자)",강남역,"향수, 화장품",의류,신발류,공항 면세점,신촌/홍대 로드샵,이태원 로드샵,930.0,female,31-40,2019
4118,태국,"여가, 위락, 휴식",K-POP/한류스타 관련 공연장및 드라마/영화 촬영지 방문,고척동/고척스카이돔,신촌/홍대주변,,"한류 스타 관련상품(음반, DVD, 캐릭터 상품 등)","식료품(김치, 김, 과자 등)",의류,신촌/홍대 로드샵,"소규모 상점(편의점,기념품 판매점,다이소,카카오샵 등)",,1940.6,female,21-30,2019
4120,태국,"여가, 위락, 휴식",쇼핑,"명동/남대문/북창 (숭례문(남대문), 덕수궁, 명동, 한옥마을(남산), 남산/서울타워, 남대문 시장)",강남역,"이태원 (이태원세계음식거리, 한남동)","향수, 화장품",신발류,주류,강남역/가로수길 로드샵,대형 쇼핑몰,이태원 로드샵,1770.360078,female,21-30,2019
4121,태국,"여가, 위락, 휴식",쇼핑,"명동/남대문/북창 (숭례문(남대문), 덕수궁, 명동, 한옥마을(남산), 남산/서울타워, 남대문 시장)","종로/청계 (청계천, 고궁, 박물관/기념관, 북촌, 삼청동, 인사동)",,"향수, 화장품",의류,신발류,공항 면세점,명동 로드샵,,725.369,female,31-40,2019
4122,태국,"여가, 위락, 휴식",쇼핑,에버랜드,"동대문 패션타운 (동대문시장/동대문 패션몰), DDP (동대문 디지털 플라자)","잠실 (잠실롯데월드/롯데월드몰/롯데월드타워, 석촌호수, 올림픽공원)",의류,신발류,"인삼, 한약재",동대문 시장,대형 쇼핑몰,남대문 시장,930.0,female,31-40,2019
4125,태국,"여가, 위락, 휴식",식도락 관광,춘천 (남이섬),"용두산/자갈치 (용두산공원, 부산타워, 광복로, 부평깡통시장, BIFF광장, 자갈치시장, 영도대교, 국제시장)",강남역,"향수, 화장품",의류,신발류,대형 쇼핑몰,동대문 시장,인사동 로드샵,1006.88135,female,21-30,2019
4126,태국,"여가, 위락, 휴식",K-POP/한류스타 관련 공연장및 드라마/영화 촬영지 방문,"종로/청계 (청계천, 고궁, 박물관/기념관, 북촌, 삼청동, 인사동)",신촌/홍대주변,,의류,"식료품(김치, 김, 과자 등)","향수, 화장품",신촌/홍대 로드샵,시내 면세점,명동 로드샵,1373.3,female,21-30,2019
4127,태국,"여가, 위락, 휴식",K-POP/한류스타 관련 공연장및 드라마/영화 촬영지 방문,청담동/압구정동,코엑스 (강남 코엑스),"명동/남대문/북창 (숭례문(남대문), 덕수궁, 명동, 한옥마을(남산), 남산/서울타워, 남대문 시장)","향수, 화장품",신발류,가방류,명동 로드샵,신촌/홍대 로드샵,대형 쇼핑몰,1138.2137,female,31-40,2019
4131,태국,친구.친지방문,유흥/오락,"이태원 (이태원세계음식거리, 한남동)",한강/유람선,신촌/홍대주변,"향수, 화장품",의류,보석/악세서리,신촌/홍대 로드샵,이태원 로드샵,공항 면세점,376.48607,female,31-40,2019
4132,태국,"여가, 위락, 휴식",쇼핑,"동대문 패션타운 (동대문시장/동대문 패션몰), DDP (동대문 디지털 플라자)","명동/남대문/북창 (숭례문(남대문), 덕수궁, 명동, 한옥마을(남산), 남산/서울타워, 남대문 시장)",신촌/홍대주변,"향수, 화장품","한류 스타 관련상품(음반, DVD, 캐릭터 상품 등)","식료품(김치, 김, 과자 등)",신촌/홍대 로드샵,명동 로드샵,공항 면세점,875.549,female,31-40,2019
4133,태국,"여가, 위락, 휴식",K-POP/한류스타 관련 공연장및 드라마/영화 촬영지 방문,신촌/홍대주변,고척동/고척스카이돔,,"향수, 화장품","한류 스타 관련상품(음반, DVD, 캐릭터 상품 등)",보석/악세서리,신촌/홍대 로드샵,,,988.9,female,21-30,2019
4134,태국,친구.친지방문,쇼핑,"명동/남대문/북창 (숭례문(남대문), 덕수궁, 명동, 한옥마을(남산), 남산/서울타워, 남대문 시장)","해운대 일대 (해운대해수욕장, 누리마루APEC하우스, 동백섬, 광안리/광안대교, 이기대/오륙도, 청사포다릿돌전망대, 달맞이고개)",,"식료품(김치, 김, 과자 등)","향수, 화장품",의류,대형 쇼핑몰,백화점,대형마트,1922.0,female,21-30,2019
4137,태국,"여가, 위락, 휴식",고궁/역사 유적지 방문,가로수길,"명동/남대문/북창 (숭례문(남대문), 덕수궁, 명동, 한옥마을(남산), 남산/서울타워, 남대문 시장)",신촌/홍대주변,의류,"향수, 화장품","식료품(김치, 김, 과자 등)",명동 로드샵,강남역/가로수길 로드샵,신촌/홍대 로드샵,2263.0,female,31-40,2019
4139,태국,"여가, 위락, 휴식",자연경관 감상,[제주],,,"식료품(김치, 김, 과자 등)",신발류,"인삼, 한약재",공항 면세점,,,702.15,female,21-30,2019
4140,태국,"여가, 위락, 휴식",식도락 관광,[제주],,,신발류,"향수, 화장품","인삼, 한약재",시내 면세점,,,468.1,female,21-30,2019
4142,태국,"여가, 위락, 휴식",식도락 관광,[제주],,,"향수, 화장품",신발류,"인삼, 한약재",시내 면세점,,,465.0,female,31-40,2019
4144,태국,"여가, 위락, 휴식",식도락 관광,[제주],,,신발류,"인삼, 한약재",,시내 면세점,백화점,대형 쇼핑몰,542.5,female,21-30,2019
4145,태국,"여가, 위락, 휴식","전통문화체험(한복체험,태권도, 한국음식 만들기 등)",[제주],,,"인삼, 한약재","식료품(김치, 김, 과자 등)","향수, 화장품",백화점,시내 면세점,공항 면세점,697.5,female,21-30,2019
4150,태국,친구.친지방문,쇼핑,"명동/남대문/북창 (숭례문(남대문), 덕수궁, 명동, 한옥마을(남산), 남산/서울타워, 남대문 시장)",신촌/홍대주변,"동대문 패션타운 (동대문시장/동대문 패션몰), DDP (동대문 디지털 플라자)","향수, 화장품",신발류,담배,동대문 시장,대형 쇼핑몰,,2170.0,female,21-30,2019
4152,태국,"여가, 위락, 휴식",K-POP/한류스타 관련 공연장및 드라마/영화 촬영지 방문,"명동/남대문/북창 (숭례문(남대문), 덕수궁, 명동, 한옥마을(남산), 남산/서울타워, 남대문 시장)",신촌/홍대주변,고척동/고척스카이돔,"식료품(김치, 김, 과자 등)",의류,신발류,명동 로드샵,신촌/홍대 로드샵,기타 로드샵,740.745098215,female,21-30,2019
4153,태국,"여가, 위락, 휴식",K-POP/한류스타 관련 공연장및 드라마/영화 촬영지 방문,한강/유람선,"이태원 (이태원세계음식거리, 한남동)","동대문 패션타운 (동대문시장/동대문 패션몰), DDP (동대문 디지털 플라자)","향수, 화장품",의류,신발류,공항 면세점,강남역/가로수길 로드샵,동대문 시장,2790.0,female,31-40,2019
4157,태국,"여가, 위락, 휴식",자연경관 감상,"잠실 (잠실롯데월드/롯데월드몰/롯데월드타워, 석촌호수, 올림픽공원)",[제주],이월드 (83타워),신발류,"인삼, 한약재","식료품(김치, 김, 과자 등)",명동 로드샵,신촌/홍대 로드샵,동대문 시장,1860.0,female,31-40,2019
4158,태국,"여가, 위락, 휴식",K-POP/한류스타 관련 공연장및 드라마/영화 촬영지 방문,고척동/고척스카이돔,신촌/홍대주변,한강/유람선,"향수, 화장품",보석/악세서리,의류,신촌/홍대 로드샵,명동 로드샵,공항 면세점,774.860865,female,21-30,2019
4165,태국,"여가, 위락, 휴식",식도락 관광,"명동/남대문/북창 (숭례문(남대문), 덕수궁, 명동, 한옥마을(남산), 남산/서울타워, 남대문 시장)",신촌/홍대주변,,"향수, 화장품",의류,신발류,명동 로드샵,시내 면세점,광장 시장,709.19469,female,21-30,2019
4166,태국,"여가, 위락, 휴식",쇼핑,"잠실 (잠실롯데월드/롯데월드몰/롯데월드타워, 석촌호수, 올림픽공원)",한강/유람선,신촌/홍대주변,"향수, 화장품",의류,신발류,신촌/홍대 로드샵,강남역/가로수길 로드샵,기타 시장,1120.70272,female,31-40,2019
4168,태국,"여가, 위락, 휴식",쇼핑,에버랜드,스키장 (용평리조트/피닉스파크/비발디파크),"명동/남대문/북창 (숭례문(남대문), 덕수궁, 명동, 한옥마을(남산), 남산/서울타워, 남대문 시장)","향수, 화장품","식료품(김치, 김, 과자 등)",의류,명동 로드샵,신촌/홍대 로드샵,동대문 시장,1714.269,female,31-40,2019
4175,태국,"여가, 위락, 휴식",쇼핑,"명동/남대문/북창 (숭례문(남대문), 덕수궁, 명동, 한옥마을(남산), 남산/서울타워, 남대문 시장)","동대문 패션타운 (동대문시장/동대문 패션몰), DDP (동대문 디지털 플라자)",에버랜드,"향수, 화장품","식료품(김치, 김, 과자 등)",의류,동대문 시장,,,832.0,female,31-40,2019
4178,태국,"여가, 위락, 휴식",쇼핑,"명동/남대문/북창 (숭례문(남대문), 덕수궁, 명동, 한옥마을(남산), 남산/서울타워, 남대문 시장)","용두산/자갈치 (용두산공원, 부산타워, 광복로, 부평깡통시장, BIFF광장, 자갈치시장, 영도대교, 국제시장)",,"식료품(김치, 김, 과자 등)","향수, 화장품",신발류,명동 로드샵,공항 면세점,,884.8,female,21-30,2019
4179,태국,"여가, 위락, 휴식",쇼핑,"명동/남대문/북창 (숭례문(남대문), 덕수궁, 명동, 한옥마을(남산), 남산/서울타워, 남대문 시장)","종로/청계 (청계천, 고궁, 박물관/기념관, 북촌, 삼청동, 인사동)",강남역,"향수, 화장품",의류,신발류,백화점,남대문 시장,동대문 시장,289.83471,female,31-40,2019
4181,태국,"여가, 위락, 휴식",K-POP/한류스타 관련 공연장및 드라마/영화 촬영지 방문,"종로/청계 (청계천, 고궁, 박물관/기념관, 북촌, 삼청동, 인사동)","명동/남대문/북창 (숭례문(남대문), 덕수궁, 명동, 한옥마을(남산), 남산/서울타워, 남대문 시장)","동대문 패션타운 (동대문시장/동대문 패션몰), DDP (동대문 디지털 플라자)","향수, 화장품","한류 스타 관련상품(음반, DVD, 캐릭터 상품 등)","식료품(김치, 김, 과자 등)",신촌/홍대 로드샵,명동 로드샵,동대문 시장,640.0,female,21-30,2019
4182,태국,"여가, 위락, 휴식",쇼핑,"동대문 패션타운 (동대문시장/동대문 패션몰), DDP (동대문 디지털 플라자)",에버랜드,스키장 (용평리조트/피닉스파크/비발디파크),"향수, 화장품",의류,신발류,명동 로드샵,신촌/홍대 로드샵,대형 쇼핑몰,672.0,female,21-30,2019
4185,태국,"여가, 위락, 휴식",쇼핑,"종로/청계 (청계천, 고궁, 박물관/기념관, 북촌, 삼청동, 인사동)","동대문 패션타운 (동대문시장/동대문 패션몰), DDP (동대문 디지털 플라자)","명동/남대문/북창 (숭례문(남대문), 덕수궁, 명동, 한옥마을(남산), 남산/서울타워, 남대문 시장)",신발류,주류,"향수, 화장품",명동 로드샵,동대문 시장,,1600.0,female,21-30,2019
4188,태국,"여가, 위락, 휴식",자연경관 감상,[제주],,,신발류,"식료품(김치, 김, 과자 등)","인삼, 한약재",대형마트,,,684.8,female,21-30,2019
4191,태국,"여가, 위락, 휴식",쇼핑,[제주],,,"식료품(김치, 김, 과자 등)",주류,신발류,시내 면세점,,,684.8,female,31-40,2019
4194,태국,"여가, 위락, 휴식",쇼핑,[제주],,,"향수, 화장품","식료품(김치, 김, 과자 등)",신발류,공항 면세점,시내 면세점,,908.8,female,21-30,2019
4200,태국,"여가, 위락, 휴식","전통문화체험(한복체험,태권도, 한국음식 만들기 등)",강남역,송도 (센트럴파크/수상택시/G타워/한옥마을/커낼워크),"명동/남대문/북창 (숭례문(남대문), 덕수궁, 명동, 한옥마을(남산), 남산/서울타워, 남대문 시장)","향수, 화장품",의류,"식료품(김치, 김, 과자 등)",공항 면세점,남대문 시장,대형 쇼핑몰,513.6,female,21-30,2019
4202,태국,"여가, 위락, 휴식",뷰티/의료관광,감천문화마을,가로수길,"명동/남대문/북창 (숭례문(남대문), 덕수궁, 명동, 한옥마을(남산), 남산/서울타워, 남대문 시장)","향수, 화장품",의류,신발류,명동 로드샵,신촌/홍대 로드샵,강남역/가로수길 로드샵,2272.0,female,31-40,2019
4203,태국,친구.친지방문,쇼핑,강남역,가로수길,"명동/남대문/북창 (숭례문(남대문), 덕수궁, 명동, 한옥마을(남산), 남산/서울타워, 남대문 시장)","향수, 화장품",의류,신발류,광장 시장,강남역/가로수길 로드샵,대형마트,1376.0,female,21-30,2019
4207,태국,사업 또는 전문활동,"업무수행(회의,학술대회,박람회등 참여)","해운대 일대 (해운대해수욕장, 누리마루APEC하우스, 동백섬, 광안리/광안대교, 이기대/오륙도, 청사포다릿돌전망대, 달맞이고개)","용두산/자갈치 (용두산공원, 부산타워, 광복로, 부평깡통시장, BIFF광장, 자갈치시장, 영도대교, 국제시장)",용궁사/기장,"향수, 화장품","인삼, 한약재","식료품(김치, 김, 과자 등)",시내 면세점,백화점,대형 쇼핑몰,1756.574,female,21-30,2019
